number,count,title,url
33512,1,coins: use dirty entry count for flush warnings and disk space checks,https://github.com/bitcoin/bitcoin/pull/33512
32929,1,qa: Clarify assert_start_raises_init_error output,https://github.com/bitcoin/bitcoin/pull/32929
33115,4,cmake: Switch to generated `ts_files.cmake` file,https://github.com/bitcoin/bitcoin/pull/33115
33050,1,"net, validation: don't punish peers for consensus-invalid txs",https://github.com/bitcoin/bitcoin/pull/33050
33379,1,cmake: Fix regression in `secp256k1.cmake`,https://github.com/bitcoin/bitcoin/pull/33379
32587,2,test: Fix reorg patterns in tests to use proper fork-based approach,https://github.com/bitcoin/bitcoin/pull/32587
16522,1,travis: Run functional tests in GUI once,https://github.com/bitcoin/bitcoin/pull/16522
34003,1,test: interface_ipc.py minor fixes and cleanup,https://github.com/bitcoin/bitcoin/pull/34003
31651,1,ci: Turn CentOS task into native one,https://github.com/bitcoin/bitcoin/pull/31651
33396,1,util/strencodings: guard SAFE_CHARS index and pre-reserve result,https://github.com/bitcoin/bitcoin/pull/33396
34074,1,A few followups after introducing `/rest/blockpart/` endpoint,https://github.com/bitcoin/bitcoin/pull/34074
31763,1,Pass custom DEP_OPTS and CONFIG_FLAGS to guix-build,https://github.com/bitcoin/bitcoin/pull/31763
33924,1,qa: Remove no longer needed `feature_dirsymlinks.py`,https://github.com/bitcoin/bitcoin/pull/33924
32289,4,doc: Add note for building on macOS (Intel) with CMake ≥ 4.0,https://github.com/bitcoin/bitcoin/pull/32289
32773,1,cmake: Create subdirectories in build tree in advance,https://github.com/bitcoin/bitcoin/pull/32773
33861,1,build: Bump VS minimum supported version to 18.3,https://github.com/bitcoin/bitcoin/pull/33861
21671,1,guix: Always canonicalize HOST using `./depends/config.sub`,https://github.com/bitcoin/bitcoin/pull/21671
31734,1,miniscript: account for all `StringType` variants in `Miniscriptdescriptor::ToString()`,https://github.com/bitcoin/bitcoin/pull/31734
33420,3,test: Avoid interface_ipc.py Duplicate ID errors,https://github.com/bitcoin/bitcoin/pull/33420
33070,2,doc/zmq: fix unix socket path example,https://github.com/bitcoin/bitcoin/pull/33070
33973,1,test: Improve STRICTENC/DERSIG unit tests in script_tests.json,https://github.com/bitcoin/bitcoin/pull/33973
29492,2,refactor: Remove redundant definitions,https://github.com/bitcoin/bitcoin/pull/29492
33565,1,net_processing: rename RelayTransaction to better describe what it does,https://github.com/bitcoin/bitcoin/pull/33565
